Time	resampled X
93.220001	24.56094742	
93.239998	17.32389450	
93.259995	11.53320503	
93.279999	10.61198711	
93.299995	9.37964153	
93.320000	8.41196823	
93.339996	6.97823238	
93.360001	6.66344786	
93.379997	5.10550928	
93.400002	4.60842085	
93.419998	4.40181065	
93.439995	4.84081268	
93.459999	7.40682077	
93.479996	18.68323517	
93.500000	27.34664536	
93.519997	18.97402000	
93.540001	12.56378460	
93.559998	10.44625568	
93.579994	9.89385605	
93.599998	8.50021267	
93.619995	7.13881969	
93.639999	6.93881273	
93.659996	5.22649097	
93.680000	4.51922750	
93.699997	4.07327747	
93.720001	4.98842001	
93.739998	6.59995508	
93.759995	14.12137032	
93.779999	28.20819283	
93.799995	20.70800018	
93.820000	14.25315094	
93.839996	10.78066540	
93.860001	10.36403942	
93.879997	8.73036861	
93.900002	7.68168497	
93.919998	7.10925055	
93.939995	5.74734783	
93.959999	4.65218782	
93.979996	3.82717180	
94.000000	3.84469962	
94.019997	4.82187986	
94.040001	9.98911572	
94.059998	26.02547836	
94.079994	23.07860565	
94.099998	16.27412796	
94.119995	11.20868874	
94.139999	10.51381302	
94.159996	8.79221439	
94.180000	7.91409540	
94.199997	6.72132826	
94.220001	6.06534243	
94.239998	4.68398046	
94.259995	3.98320770	
94.279999	3.76241899	
94.299995	4.33733654	
94.320000	7.70184231	
94.339996	21.41320038	
94.360001	25.92004395	
94.379997	18.18840981	
94.400002	12.03665257	
94.419998	10.75268269	
94.439995	9.97468948	
94.459999	8.66120434	
94.479996	7.13981152	
94.500000	6.89021778	
94.519997	5.18258476	
94.540001	4.43057919	
94.559998	3.78315139	
94.579994	4.13895607	
94.599998	6.22312212	
94.619995	15.63194942	
94.639999	27.80074883	
94.659996	19.28137207	
94.680000	12.49910736	
94.699997	9.87532234	
94.720001	9.40340233	
94.739998	8.03342724	
94.759995	7.05704260	
94.779999	6.97229767	
94.799995	5.37613297	
94.820000	4.59519339	
94.839996	3.83840704	
94.860001	3.91759419	
94.879997	5.18806982	
94.900002	11.50458527	
94.919998	27.17107201	
94.939995	21.67718506	
94.959999	15.12026215	
94.979996	10.95377350	
95.000000	10.43864346	
95.019997	8.80157471	
95.040001	7.88571501	
95.059998	6.93880558	
95.079994	6.07751274	
95.099998	5.39464951	
95.119995	5.50850487	
95.139999	5.34894753	
95.159996	5.83226681	
95.180000	9.57277393	
95.199997	24.51647949	
95.220001	24.60075188	
95.239998	17.31916618	
95.259995	11.51905060	
95.279999	10.71079445	
95.299995	9.54254532	
95.320000	8.48509693	
95.339996	7.02136326	
95.360001	6.61513805	
95.379997	4.96088982	
95.400002	4.26680374	
95.419998	4.11211252	
95.439995	4.75826597	
95.459999	7.33565378	
95.479996	18.65142250	
95.500000	27.19004440	
95.519997	18.94664001	
95.540001	12.56163979	
95.559998	10.55566502	
95.579994	9.97537708	
95.599998	8.60132217	
95.619995	7.21577549	
95.639999	7.01255941	
95.659996	5.26027918	
95.680000	4.53076601	
95.699997	3.93712401	
95.720001	4.58744669	
95.739998	6.60123634	
95.759995	14.42678928	
95.779999	28.24691582	
95.799995	20.33077431	
95.820000	13.44347572	
95.839996	10.09875107	
95.860001	9.68386078	
95.879997	8.11233044	
95.900002	7.14136887	
95.919998	6.65403700	
95.939995	5.43911695	
95.959999	4.55115032	
95.979996	3.81602859	
96.000000	3.92501163	
96.019997	5.02875566	
96.040001	10.24143124	
96.059998	26.15434074	
96.079994	22.88202286	
96.099998	15.63103199	
96.119995	10.73380470	
96.139999	10.35422611	
96.159996	8.96852970	
96.180000	8.08146572	
96.199997	6.86736250	
96.220001	6.15873098	
96.239998	4.74771023	
96.259995	4.01057148	
96.279999	3.85803366	
96.299995	4.43188047	
96.320000	7.81108999	
96.339996	21.63308334	
96.360001	25.87139893	
96.379997	18.16821098	
96.400002	12.00030899	
96.419998	10.56130409	
96.439995	9.61893940	
96.459999	8.32269096	
96.479996	7.01774216	
96.500000	6.97275352	
96.519997	5.26481485	
96.540001	4.56316900	
96.559998	3.96702886	
96.579994	4.28445911	
96.599998	6.39015055	
96.619995	15.91825199	
96.639999	27.81983948	
96.659996	19.25585556	
96.680000	12.49805546	
96.699997	9.93732548	
96.720001	9.42549801	
96.739998	7.93751907	
96.759995	6.84001732	
96.779999	6.89279175	
96.799995	5.38870096	
96.820000	4.51886368	
96.839996	3.79870892	
96.860001	3.90590096	
96.879997	5.21377563	
96.900002	11.64902973	
96.919998	27.26019478	
96.939995	21.58987427	
96.959999	15.06312180	
96.979996	11.02354813	
97.000000	10.41505432	
97.019997	8.64382648	
97.040001	7.68846273	
97.059998	6.83137321	
97.079994	5.83489895	
97.099998	4.83323050	
97.119995	4.09216785	
97.139999	3.36436486	
97.159996	2.69167829	
97.180000	2.13766336	
97.199997	2.44924808	
97.220001	5.38471937	
97.239998	16.27648354	
97.259995	27.60682678	
97.279999	19.33071136	
97.299995	13.02960873	
97.320000	10.53729153	
97.339996	9.94968796	
97.360001	8.47926903	
97.379997	7.29194021	
97.400002	7.15945530	
97.419998	5.48763418	
97.439995	4.64079809	
97.459999	3.67277265	
97.479996	3.15022135	
97.500000	2.50036502	
97.519997	2.15078306	
97.540001	3.05745268	
97.559998	7.61457300	
97.579994	23.25245476	
97.599998	24.64827728	
97.619995	16.90830612	
97.639999	10.82817841	
97.659996	9.84269047	
97.680000	8.82588768	
97.699997	7.85120058	
97.720001	6.59239197	
97.739998	6.35788727	
97.759995	4.61239100	
97.779999	4.02263880	
97.799995	3.43830466	
97.820000	2.95229244	
97.839996	2.37353563	
97.860001	2.22953081	
97.879997	3.95305419	
97.900002	11.00812817	
97.919998	27.05593681	
97.939995	21.48253822	
97.959999	15.01459789	
97.979996	10.82098961	
98.000000	10.25237846	
98.019997	8.54903221	
98.040001	7.79129362	
98.059998	7.27883005	
98.079994	6.44942474	
98.099998	5.33114910	
98.119995	4.09504604	
98.139999	3.44565630	
98.159996	2.78015924	
98.180000	2.29154253	
98.199997	2.55152583	
98.220001	5.47703743	
98.239998	16.32452202	
98.259995	27.48253822	
98.279999	19.21139145	
98.299995	12.93378448	
98.320000	10.55301666	
98.339996	9.99659252	
98.360001	8.57045364	
98.379997	7.36598539	
98.400002	7.29062700	
98.419998	5.45939398	
98.439995	4.46993399	
98.459999	3.52545404	
98.479996	3.11391282	
98.500000	2.54012227	
98.519997	2.17122126	
98.540001	3.07698798	
98.559998	7.65763283	
98.579994	23.28966713	
98.599998	24.54713058	
98.619995	16.84317207	
98.639999	10.76797295	
98.659996	9.71483612	
98.680000	8.78204918	
98.699997	8.01660156	
98.720001	6.94804144	
98.739998	6.62023640	
98.759995	4.93605232	
98.779999	4.21695471	
98.799995	3.48417187	
98.820000	2.99951267	
98.839996	2.45182753	
98.860001	2.28718901	
98.879997	4.00140476	
98.900002	11.09718323	
98.919998	27.05422974	
98.939995	21.43725014	
98.959999	14.97078323	
98.979996	10.82314777	
99.000000	10.33678246	
99.019997	8.82907200	
99.040001	7.99988890	
99.059998	7.24498892	
99.079994	6.55934429	
99.099998	5.15855169	
99.119995	4.03553343	
99.139999	3.49262547	
99.159996	2.79058051	
99.180000	2.29444790	
99.199997	2.58885598	
99.220001	5.46211529	
99.239998	16.34171104	
99.259995	27.34598351	
99.279999	19.08733368	
99.299995	12.79523754	
99.320000	10.41662121	
99.339996	9.82710457	
99.360001	8.43954468	
99.379997	7.32033968	
99.400002	7.32448006	
99.419998	5.83808041	
99.439995	5.00679588	
99.459999	4.01117277	
99.479996	3.29354143	
99.500000	2.58185911	
99.519997	2.22904515	
99.540001	3.07759809	
99.559998	7.67126560	
99.579994	23.26579285	
99.599998	24.41507530	
99.619995	16.73453522	
99.639999	10.73096561	
99.659996	9.68726349	
99.680000	8.70755291	
99.699997	7.80848217	
99.720001	6.76462507	
99.739998	6.48127890	
99.759995	4.89702034	
99.779999	4.18472242	
99.799995	3.49112391	
99.820000	2.96741056	
99.839996	2.34103298	
99.860001	2.25260377	
99.879997	4.00431299	
99.900002	11.10682011	
99.919998	26.98902321	
99.939995	21.14401054	
99.959999	14.21974468	
99.979996	10.15413094	
100.000000	9.64336681	
100.019997	8.12348461	
100.040001	7.47723913	
100.059998	6.80287647	
100.079994	5.82530165	
100.099998	4.71151066	
100.119995	3.85104442	
100.139999	3.24616766	
100.159996	2.64169741	
100.180000	2.19293237	
100.199997	2.50070453	
100.220001	5.44920588	
100.239998	16.38698959	
100.259995	27.32816315	
100.279999	19.10713196	
100.299995	12.84910870	
100.320000	10.53646278	
100.339996	9.93105888	
100.360001	8.46679497	
100.379997	7.20679188	
100.400002	7.02333450	
100.419998	5.47337198	
100.439995	4.71419573	
100.459999	3.72808409	
100.479996	3.25573373	
100.500000	2.54967737	
100.519997	2.14584970	
100.540001	3.03092504	
100.559998	7.63987541	
100.579994	23.30205536	
100.599998	24.33854485	
100.619995	16.70313644	
100.639999	10.78903675	
100.659996	9.92798328	
100.680000	9.02802277	
100.699997	8.12374687	
100.720001	6.59488583	
100.739998	6.07512617	
100.759995	4.66401243	
100.779999	4.19679737	
100.799995	3.49558854	
100.820000	3.14914942	
100.839996	2.40098786	
100.860001	2.20059133	
100.879997	3.98985338	
100.900002	11.11203194	
100.919998	27.06357384	
100.939995	21.40801620	
100.959999	14.90598011	
100.979996	10.83883953	
101.000000	10.35840702	
101.019997	8.72180367	
101.040001	7.70044804	
101.059998	6.78918457	
101.079994	5.78091955	
101.099998	4.85098934	
101.119995	3.98077607	
101.139999	3.35449076	
101.159996	2.73234606	
101.180000	2.18218803	
101.199997	2.49169087	
101.220001	5.42917013	
101.239998	16.41821671	
101.259995	27.29924011	
101.279999	19.10305786	
101.299995	12.87500191	
101.320000	10.71651173	
101.339996	10.24579239	
101.360001	8.78602791	
101.379997	7.34430218	
101.400002	6.96590948	
101.419998	5.32769156	
101.439995	4.65802336	
101.459999	3.70220494	
101.479996	3.29428649	
101.500000	2.56071687	
101.519997	2.08266616	
101.540001	3.03822422	
101.559998	7.69867945	
101.579994	23.40085793	
101.599998	24.36846924	
101.619995	16.75345612	
101.639999	10.85050011	
101.659996	9.95529556	
101.680000	9.04001713	
101.699997	7.99971628	
101.720001	6.43764973	
101.739998	6.14955425	
101.759995	4.75484848	
101.779999	4.20250130	
101.799995	3.49508429	
101.820000	3.06163931	
101.839996	2.38054872	
101.860001	2.23976803	
101.879997	4.03159761	
101.900002	11.13954258	
101.919998	27.01311111	
101.939995	21.11246681	
101.959999	14.21998787	
101.979996	10.27939892	
102.000000	9.88767529	
102.019997	8.41821957	
102.040001	7.49043083	
102.059998	6.60348225	
102.079994	5.61183214	
102.099998	4.61210251	
102.119995	3.83710241	
102.139999	3.37887192	
102.159996	2.78774667	
102.180000	2.25105023	
102.199997	2.51748514	
102.220001	5.47319651	
102.239998	16.54687500	
102.259995	27.34167671	
102.279999	19.20004654	
102.299995	12.93803120	
102.320000	10.62570763	
102.339996	9.91835594	
102.360001	8.32761288	
102.379997	7.11593676	
102.399994	6.97855902	
102.419998	5.16372490	
102.439995	4.40245581	
102.459999	3.54908586	
102.479996	3.14849830	
102.500000	2.54343200	
102.519997	2.15388417	
102.540001	3.09836864	
102.559998	7.76635695	
102.579994	23.46775818	
102.599998	24.35860252	
102.619995	16.77657318	
102.639999	10.85201073	
102.659996	9.86677933	
102.680000	8.85271454	
102.699997	7.87606525	
102.720001	6.48666430	
102.739998	6.20906496	
102.759995	4.70271349	
102.779999	4.06876564	
102.799995	3.40922856	
102.820000	3.00081921	
102.839996	2.36875653	
102.860001	2.21497941	
102.879997	4.01130581	
102.899994	11.23156548	
102.919998	27.13016891	
102.939995	21.36532593	
102.959999	14.93268776	
102.979996	10.83503532	
103.000000	10.43003464	
103.019997	8.90691566	
103.040001	7.96258593	
103.059998	7.20023823	
103.079994	6.45708561	
103.099998	5.20197392	
103.119995	4.40171003	
103.139999	3.55242682	
103.159996	2.86827350	
103.180000	2.08470297	
103.199997	1.44790542	
103.220001	1.18344450	
103.239998	1.10305500	
103.259995	1.52183723	
103.279999	3.60430503	
103.299995	10.97645283	
103.320000	26.92003441	
103.339996	20.98802376	
103.360001	14.06934357	
103.379997	10.20187855	
103.399994	9.82676983	
103.419998	8.26980686	
103.439995	7.36358833	
103.459999	6.57462740	
103.479996	5.54348946	
103.500000	4.57609797	
103.519997	3.82364559	
103.540001	3.38305283	
103.559998	2.74823332	
103.579994	1.93749416	
103.599998	1.31000841	
103.619995	1.06453967	
103.639999	0.98523235	
103.659996	1.47046041	
103.680000	3.55398536	
103.699997	10.96685219	
103.720001	27.00601768	
103.739998	21.22391510	
103.759995	14.73960495	
103.779999	10.92195892	
103.799995	10.50226402	
103.820000	8.82769394	
103.839996	7.90054178	
103.860001	7.00069380	
103.879997	5.88108683	
103.899994	4.78142023	
103.919998	3.84628129	
103.939995	3.32681298	
103.959999	2.65685415	
103.979996	1.84012961	
104.000000	1.20348108	
104.019997	1.04983866	
104.040001	1.04743373	
104.059998	1.63827324	
104.079994	3.99075222	
104.099998	12.03136635	
104.119995	27.41440773	
104.139999	21.17947388	
104.159996	14.16687870	
104.180000	10.39499855	
104.199997	10.13952541	
104.220001	8.66958809	
104.239998	7.71963835	
104.259995	6.86798620	
104.279999	5.72943115	
104.299995	4.67271423	
104.320000	3.82298470	
104.339996	3.34890842	
104.360001	2.65406609	
104.379997	1.83686757	
104.399994	1.20323944	
104.419998	1.03674102	
104.439995	0.99044681	
104.459999	1.45541263	
104.479996	3.56767869	
104.500000	11.13172340	
104.519997	26.93969536	
104.540001	20.94876671	
104.559998	14.10190678	
104.579994	10.36140728	
104.599998	10.08092308	
104.619995	8.55658817	
104.639999	7.67197800	
104.659996	6.83807802	
104.680000	5.71717072	
104.699997	4.65570116	
104.720001	3.83700204	
104.739998	3.40761685	
104.759995	2.70943475	
104.779999	1.90772617	
104.799995	1.26610947	
104.820000	1.06792903	
104.839996	0.98051280	
104.860001	1.43228805	
104.879997	3.55755734	
104.899994	11.00955868	
104.919998	26.98931122	
104.939995	21.18565750	
104.959999	14.78752804	
104.979996	10.92075157	
105.000000	10.49124527	
105.019997	8.82709694	
105.040001	7.87655163	
105.059998	6.98745298	
105.079994	5.86945915	
105.099998	4.73678255	
105.119995	3.81324959	
105.139999	3.31987715	
105.159996	2.62860656	
105.180000	1.80666614	
105.199997	1.20161176	
105.220001	1.01352727	
105.239998	0.96586913	
105.259995	1.44309509	
105.279999	3.53921342	
105.299995	10.99586201	
105.320000	26.90225792	
105.339996	20.90397644	
105.360001	14.09163570	
105.379997	10.42067051	
105.399994	10.15746307	
105.419998	8.58223915	
105.439995	7.69114590	
105.459999	6.82976294	
105.479996	5.73073673	
105.500000	4.66894341	
105.519997	3.77545929	
105.540001	3.31796336	
105.559998	2.62924218	
105.579994	1.83544564	
105.599998	1.22254443	
105.619995	1.06036067	
105.639999	0.98808998	
105.659996	1.45439112	
105.680000	3.54402709	
105.699997	10.98299885	
105.720001	26.84601021	
105.739998	20.83519173	
105.759995	13.95888710	
105.779999	10.29285049	
105.799995	10.03541565	
105.820000	8.41276932	
105.839996	7.56144047	
105.860001	6.72808933	
105.879997	5.72213840	
105.899994	4.70689583	
105.919998	3.78472281	
105.939995	3.28737807	
105.959999	2.58490109	
105.979996	1.78720474	
106.000000	1.20994794	
106.019997	1.04205084	
106.040001	0.98322809	
106.059998	1.42506003	
106.079994	3.52171779	
106.099998	10.98827076	
106.119995	26.92289543	
106.139999	21.09908867	
106.159996	14.78893948	
106.180000	10.90253258	
106.199997	10.55489635	
106.220001	8.87472820	
106.239998	7.92986584	
106.259995	7.18616724	
106.279999	6.03932953	
106.299995	4.84006023	
106.320000	3.83623719	
106.339996	3.29649401	
106.360001	2.59160161	
106.379997	1.78762650	
106.399994	1.20163143	
106.419998	1.04935992	
106.439995	1.00685382	
106.459999	1.47781312	
106.479996	3.58957171	
106.500000	11.07129955	
106.519997	26.94427872	
106.540001	21.05646706	
106.559998	14.66905975	
106.579994	10.84883022	
106.599998	10.38122082	
106.619995	8.71022606	
106.639999	7.90347099	
106.659996	7.16964388	
106.680000	5.99854946	
106.699997	4.78508902	
106.720001	3.83560967	
106.739998	3.29080391	
106.759995	2.56919479	
106.779999	1.79202294	
106.799995	1.18626738	
106.820000	1.00197232	
106.839996	0.94161880	
106.860001	1.39811337	
106.879997	3.50594473	
106.899994	10.99022388	
106.919998	26.84145164	
106.939995	20.77561188	
106.959999	13.96507549	
106.979996	10.36601353	
107.000000	9.93087292	
107.019997	8.40357876	
107.040001	7.58597326	
107.059998	6.71611309	
107.079994	5.62493324	
107.099998	4.63842821	
107.119995	3.82369089	
107.139999	3.34001446	
107.159996	2.61648178	
107.180000	1.82333922	
107.199997	1.20410180	
107.220001	1.01672804	
107.239998	0.98633784	
107.259995	1.45088804	
107.279999	3.54639530	
107.299995	11.05991077	
107.320000	26.96429253	
107.339996	21.06919861	
107.360001	14.64138126	
107.379997	10.89803982	
107.399994	10.49811172	
107.419998	8.82502365	
107.439995	7.90614128	
107.459999	7.03551197	
107.479996	5.88033009	
107.500000	4.77094030	
107.519997	3.83999419	
107.540001	3.32282305	
107.559998	2.60896468	
107.579994	1.82232201	
107.599998	1.21571469	
107.619995	1.06540263	
107.639999	1.07031333	
107.659996	1.58359623	
107.680000	3.67046857	
107.699997	11.14278126	
107.720001	26.99332428	
107.739998	21.07987976	
107.759995	14.67734051	
107.779999	10.86588097	
107.799995	10.46331024	
107.820000	8.76993465	
107.839996	7.89471436	
107.860001	7.07111359	
107.879997	5.87697458	
107.899994	4.77001143	
107.919998	3.83968139	
107.939995	3.30323720	
107.959999	2.64627147	
107.979996	1.96190941	
108.000000	1.43460655	
108.019997	1.18047762	
108.040001	1.12572181	
108.059998	1.56940114	
108.079994	3.74512196	
108.099998	11.19487190	
108.119995	27.01334763	
108.139999	21.00325966	
108.159996	14.62460041	
108.180000	10.87522030	
108.199997	10.50893402	
108.220001	8.82764053	
108.239998	7.89459562	
108.259995	7.06539011	
108.279999	5.88344955	
108.299995	4.77680635	
108.320000	3.83037543	
108.339996	3.28032351	
108.360001	2.55912828	
108.379997	1.79372156	
108.399994	1.21365881	
108.419998	1.04943836	
108.439995	1.07796669	
108.459999	1.59842563	
108.479996	3.65675020	
108.500000	11.20245075	
108.519997	27.05134201	
108.540001	21.06676102	
108.559998	14.65913486	
108.579994	10.87038898	
108.599998	10.52512360	
108.619995	8.79705620	
108.639999	7.87601089	
108.659996	7.08908367	
108.680000	5.90290642	
108.699997	4.82765245	
108.720001	3.93516970	
108.739998	3.37781382	
108.759995	2.60734248	
108.779999	1.82551181	
108.799995	1.23067164	
108.820000	1.04271030	
108.839996	1.01361835	
108.860001	1.58226764	
108.879997	3.79859662	
108.899994	11.28909016	
108.919998	27.04889107	
108.939995	20.97435570	
108.959999	14.54668140	
108.979996	10.82290268	
109.000000	10.40911293	
109.019997	8.76827335	
109.040001	7.85816860	
109.059998	7.05504370	
109.079994	5.89586306	
109.099998	4.77889729	
109.119995	3.81707430	
109.139999	3.28316355	
109.159996	2.54969501	
109.180000	1.76493073	
109.199997	1.15025187	
109.220001	0.94759381	
109.239998	0.78848386	
109.259995	0.67364055	
109.279999	0.64999342	
109.299995	0.65061152	
109.320000	0.87492561	
109.339996	1.66019022	
109.360001	2.20075226	
109.379997	4.19924831	
109.399994	11.55664921	
109.419998	27.15757561	
109.439995	21.04977608	
109.459999	14.59769917	
109.479996	10.89277267	
109.500000	10.47210121	
109.519997	8.81756115	
109.540001	7.91777086	
109.559998	7.09654808	
109.579994	5.92954350	
109.599998	4.77823544	
109.619995	3.82175493	
109.639999	3.32136083	
109.659996	2.59383464	
109.680000	1.78974164	
109.699997	1.16832590	
109.720001	0.95215631	
109.739998	0.76977497	
109.759995	0.67116094	
109.779999	0.70617920	
109.799995	0.94875050	
109.820000	1.66762054	
109.839996	2.01674652	
109.860001	2.60555696	
109.879997	4.19905615	
109.899994	11.47961330	
109.919998	27.11937714	
109.939995	21.05290794	
109.959999	14.59884548	
109.979996	10.91398430	
110.000000	10.49164963	
110.019997	8.86035919	
110.040001	7.97907114	
110.059998	7.24211264	
110.079994	6.03672791	
110.099998	4.79553986	
110.119995	3.80221367	
110.139999	3.32825136	
110.159996	2.62017345	
110.180000	1.80124485	
110.199997	1.16184425	
110.220001	0.95901632	
110.239998	0.73839408	
110.259995	0.61677533	
110.279999	0.68646437	
110.299995	0.63104814	
110.320000	0.58999634	
110.339996	0.75463784	
110.360001	1.44230068	
110.379997	3.95674682	
110.399994	11.76986790	
110.419998	27.23072624	
110.439995	21.05860329	
110.459999	14.64609718	
110.479996	10.91640949	
110.500000	10.45847797	
110.519997	8.88559723	
110.540001	8.00561905	
110.559998	7.20461988	
110.579994	5.95546246	
110.599998	4.81324053	
110.619995	3.80956101	
110.639999	3.25595450	
110.659996	2.55545855	
110.680000	1.81671488	
110.699997	1.20262122	
110.720001	0.96890557	
110.739998	0.75847208	
110.759995	0.60200405	
110.779999	0.58955574	
110.799995	0.59234858	
110.820000	0.55535620	
110.839996	0.67962903	
110.860001	1.27328074	
110.879997	3.43117023	
110.899994	11.11875057	
110.919998	26.94391251	
110.939995	20.96881485	
110.959999	14.59869385	
110.979996	10.88852882	
111.000000	10.44891167	
111.019997	8.81578922	
111.040001	7.92707109	
111.059998	7.12707376	
111.079994	5.88348055	
111.099998	4.73148584	
111.119995	3.78282094	
111.139999	3.26405382	
111.159996	2.53594518	
111.180000	1.78453720	
111.199997	1.17869914	
111.220001	0.95410633	
111.239998	0.73187262	
111.259995	0.58779687	
111.279999	0.55484247	
111.299995	0.50380981	
111.320000	0.49141157	
111.339996	0.63701916	
111.360001	1.29329193	
111.379997	3.43866849	
111.399994	11.05671406	
111.419998	26.82934761	
111.439995	20.85166740	
111.459999	14.53217697	
111.479996	10.88312054	
111.500000	10.47060680	
111.519997	8.80307674	
111.540001	7.94234037	
111.559998	7.16774511	
111.579994	5.95871353	
111.599998	4.82096243	
111.619995	3.82767224	
111.639999	3.24830174	
111.659996	2.50858784	
111.680000	1.76010883	
111.699997	1.15122318	
111.720001	0.93313664	
111.739998	0.73229802	
111.759995	0.61944002	
111.779999	0.56323653	
111.799995	0.51694715	
111.820000	0.49139774	
111.839996	0.63258809	
111.860001	1.32552028	
111.879997	3.48096919	
111.899994	11.10612488	
111.919998	26.88976097	
111.939995	20.88049507	
111.959999	14.55585670	
111.979996	10.95950222	
112.000000	10.44195938	
112.019997	8.79499340	
112.040001	7.94457340	
112.059998	7.14290094	
112.079994	6.00851536	
112.099998	4.85154915	
112.119995	3.89811754	
112.139999	3.35157013	
112.159996	2.59106612	
112.180000	1.82333517	
112.199997	1.21155512	
112.220001	0.97247207	
112.239998	0.76044554	
112.259995	0.62477684	
112.279999	0.56436265	
112.299995	0.54663146	
112.320000	0.53764808	
112.339996	0.78668356	
112.360001	1.43373287	
112.379997	3.61883450	
112.399994	11.27358818	
112.419998	26.98737335	
112.439995	20.92844009	
112.459999	14.62591457	
112.479996	11.00612545	
112.500000	10.52614689	
112.519997	8.85219574	
112.540001	7.92644119	
112.559998	7.22287607	
112.579994	6.05945921	
112.599998	4.89616632	
112.619995	3.87588453	
112.639999	3.25294256	
112.659996	2.49038148	
112.680000	1.71461010	
112.699997	1.11108434	
112.720001	0.89714998	
112.739998	0.70897669	
112.759995	0.59201306	
112.779999	0.59150106	
112.799995	0.62521601	
112.820000	0.60124606	
112.839996	0.70378113	
112.860001	1.28134048	
112.879997	3.44914651	
112.899994	11.17273808	
112.919998	26.95059204	
112.939995	20.79979515	
112.959999	14.43814087	
112.979996	10.79857540	
113.000000	10.51132393	
113.019997	9.21740818	
113.040001	8.20709515	
113.059998	7.14035130	
113.079994	5.95093679	
113.099998	4.82088280	
113.119995	3.88561749	
113.139999	3.31184411	
113.159996	2.51134062	
113.180000	1.73094630	
113.199997	1.14891255	
113.220001	0.92716873	
113.239998	0.70816934	
113.259995	0.56638235	
113.279999	0.54885662	
113.299995	0.52224404	
113.320000	0.60153335	
113.339996	0.81434000	
113.360001	1.41307151	
113.379997	3.55961204	
113.399994	11.25039864	
113.419998	26.91906929	
113.439995	20.68142319	
113.459999	14.32383251	
113.479996	10.74075699	
113.500000	10.46562195	
113.519997	9.18941784	
113.540001	8.12581348	
113.559998	7.21376181	
113.579994	6.05500364	
113.599998	4.79659081	
113.619995	3.83646154	
113.639999	3.28058362	
113.659996	2.50480938	
113.680000	1.77841949	
113.699997	1.20675087	
113.720001	0.92747158	
113.739998	0.68104076	
113.759995	0.60589844	
113.779999	0.58132792	
113.799995	0.49470368	
113.820000	0.46499038	
113.839996	0.61725217	
113.860001	1.23758948	
113.879997	3.47606301	
113.899994	11.22986603	
113.919998	26.90697670	
113.939995	20.65203857	
113.959999	14.27640152	
113.979996	10.72025204	
114.000000	10.38846970	
114.019997	8.96209621	
114.040001	7.95296144	
114.059998	7.05560398	
114.079994	5.87838745	
114.099998	4.73801136	
114.119995	3.75200415	
114.139999	3.17897725	
114.159996	2.45747995	
114.180000	1.77137554	
114.199997	1.21722770	
114.220001	0.93051088	
114.239998	0.70472819	
114.259995	0.59612662	
114.279999	0.56009203	
114.299995	0.49584222	
114.320000	0.46153772	
114.339996	0.60150343	
114.360001	1.23246431	
114.379997	3.53090715	
114.399994	11.31584549	
114.419998	26.98354340	
114.439995	20.72150040	
114.459999	14.37985897	
114.479996	10.85719681	
114.500000	10.59542084	
114.519997	9.13993168	
114.540001	8.15113926	
114.559998	7.20274591	
114.579994	5.96099854	
114.599998	4.78194237	
114.619995	3.72212720	
114.639999	3.14868808	
114.659996	2.49526834	
114.680000	1.80232894	
114.699997	1.23847330	
114.720001	0.94133800	
114.739998	0.69131154	
114.759995	0.59214360	
114.779999	0.60405141	
114.799995	0.63882428	
114.820000	0.84725380	
114.839996	1.54532993	
114.860001	2.54633045	
114.879997	4.68679476	
114.899994	12.00216007	
114.919998	27.22948074	
114.939995	20.82596016	
114.959999	14.52342415	
114.979996	10.92471981	
115.000000	10.35542870	
115.019997	8.72997475	
115.040001	7.87975597	
115.059998	6.95426321	
115.079994	5.66634941	
115.099998	4.66673994	
115.119995	3.84325647	
115.139999	3.34485531	
115.159996	2.79194403	
115.180000	2.06590843	
115.199997	1.45053005	
115.220001	1.12863135	
115.239998	0.86516911	
115.259995	0.74255431	
115.279999	0.71238482	
115.299995	0.63847619	
115.320000	0.57112223	
115.339996	0.53958595	
115.360001	0.49491337	
115.379997	0.72807807	
115.399994	0.78626138	
115.419998	0.65243649	
115.439995	0.55460590	
115.459999	0.53915131	
115.479996	0.63014203	
115.500000	0.82965839	
115.519997	1.19789529	
115.540001	2.58389711	
115.559998	7.63879538	
115.579994	23.62982559	
115.599998	23.85843468	
115.619995	16.94316673	
115.639999	11.55926418	
115.659996	10.71394157	
115.680000	9.22212982	
115.699997	8.25941277	
115.720001	6.74143744	
115.739998	6.33285761	
115.759995	4.80869770	
115.779999	4.09215403	
115.799995	3.45667791	
115.820000	2.90875912	
115.839996	2.07944727	
115.860001	1.31606174	
115.879997	1.00578094	
115.899994	0.77528304	
115.919998	0.60208690	
115.939995	0.58994037	
115.959999	0.56757307	
115.979996	0.43194550	
116.000000	0.38208896	
116.019997	0.37809700	
116.040001	0.35371628	
116.059998	0.33591086	
116.079994	0.33889258	
116.099998	0.36862543	
116.119995	0.43064269	
116.139999	0.56124038	
116.159996	0.58786511	
116.180000	0.80653143	
116.199997	1.72433448	
116.219994	5.06268549	
116.239998	16.77154732	
116.259995	26.37164116	
116.279999	18.05242920	
116.299995	11.71291828	
116.320000	9.56660175	
116.339996	8.89465427	
116.360001	7.70916414	
116.379997	6.65195608	
116.399994	6.51626539	
116.419998	4.77947807	
116.439995	4.06201267	
116.459999	3.40668583	
116.479996	3.03835702	
116.500000	2.27364850	
116.519997	1.52669251	
